"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202302,3,31,314610,"G",4711302,-1,521110,103,7,19,20,3,1,0,1,43,0,0,0,611.72,1,1,1,202302,0,5,611.72
202302,3,31,314610,"N",8299701,-1,519940,101,7,31,44,1,1,0,1,31,0,0,0,1921.17,1,0,1,202302,0,5,1921.17
202302,3,31,314610,"I",5611203,1,513505,101,7,21,44,6,3,0,1,97,0,0,0,1338,1,0,1,202302,0,5,1338
202302,3,31,314610,"I",5611201,-1,513505,101,7,33,45.14,6,1,0,1,31,0,0,0,1338,1,0,1,202302,0,5,1338
202302,3,31,314610,"I",5611201,-1,514320,101,7,39,44,1,3,0,1,31,0,0,0,1302,1,0,1,202302,0,5,1302
202302,3,31,314610,"I",5611203,-1,513205,101,2,48,44,6,3,0,1,32,0,0,0,1500,1,0,1,202302,0,5,1500
202302,3,31,314610,"F",4299599,-1,214915,101,9,50,44,6,1,0,4,31,0,0,0,11718,1,0,1,202302,0,5,11718
202302,3,31,314610,"I",5510801,-1,411005,101,7,30,42,1,3,0,1,40,0,0,0,1338,1,0,1,202302,0,5,1338
202302,3,31,314610,"G",4731800,-1,121010,101,7,31,44,3,1,0,1,31,0,0,0,1440.36,1,0,1,202302,0,5,1440.36
202302,3,31,314610,"F",4292802,1,724410,101,7,48,44,6,1,0,4,97,0,0,0,2239.38,1,0,1,202302,0,5,2239.38
202302,3,31,314610,"P",8599699,1,234624,101,9,46,4,3,1,0,1,97,0,0,0,832.2,1,0,1,202302,0,1,41.61
202302,3,31,314610,"F",4292802,1,724205,101,7,26,44,6,1,0,4,97,0,0,0,1960.2,1,0,1,202302,0,5,1960.2
202302,3,31,314610,"G",4756300,-1,521110,101,8,26,44,1,1,0,1,31,0,0,0,1800,1,0,1,202302,0,5,1800
202302,3,31,314610,"H",4930202,1,783225,101,7,20,44,1,1,0,1,97,0,0,0,1302,1,0,1,202302,0,5,1302
