"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202307,3,31,314610,"F",4211101,-1,717020,101,5,23,44,3,1,0,4,31,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"F",4211101,1,782510,101,6,43,44,3,1,0,4,97,0,0,0,2502,1,0,1,202307,0,5,2502
202307,3,31,314610,"M",7120100,1,301105,101,7,39,44,3,3,0,1,97,0,0,0,1762.23,5,0,1,202307,0,5,1762.23
202307,3,31,314610,"F",4120400,-1,715210,101,3,31,44,1,1,0,4,31,0,0,0,1786.46,1,0,1,202307,0,5,1786.46
202307,3,31,314610,"F",4213800,-1,782510,101,4,50,44,1,1,0,1,43,0,0,0,2169.2,7,0,1,202307,0,5,2169.2
202307,3,31,314610,"G",4541206,1,521110,101,7,31,48,3,3,0,1,97,0,0,0,1416,1,0,1,202307,0,5,1416
202307,3,31,314610,"I",5611201,1,513405,101,5,26,36.86,1,1,0,1,97,0,0,0,1320,1,0,1,202307,0,5,1320
202307,3,31,314610,"F",4120400,1,717020,101,4,24,44,3,1,0,1,97,0,0,0,1381.6,5,0,1,202307,0,5,1381.6
202307,3,31,314610,"N",8299799,1,521135,101,7,28,36,6,1,0,1,97,0,0,0,1408.59,1,0,1,202307,0,5,1408.59
202307,3,31,314610,"F",4211101,-1,715315,101,1,51,44,3,1,0,4,31,0,0,0,1872,1,0,1,202307,0,5,1872
202307,3,31,314610,"F",4211101,1,514320,101,7,18,44,3,3,0,4,97,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"G",4511102,1,715210,101,6,70,44,1,1,0,1,97,0,0,0,1636.8,1,0,1,202307,0,5,1636.8
202307,3,31,314610,"I",5611201,1,513435,101,6,27,44,6,1,0,1,97,0,0,0,1338,4,0,1,202307,0,5,1338
202307,3,31,314610,"Q",8800600,1,513315,101,7,36,40,3,3,0,1,97,0,0,0,2056.87,6,0,1,202307,0,5,2056.87
202307,3,31,314610,"F",4213800,-1,517420,101,5,44,44,3,1,0,1,31,0,0,0,1224.52,9,0,1,202307,0,5,1224.52
202307,3,31,314610,"G",4763602,1,521110,101,7,36,44,6,3,0,1,97,0,0,0,1415.84,2,0,1,202307,0,5,1415.84
202307,3,31,314610,"F",4211101,1,951105,101,7,23,44,3,1,0,4,97,0,0,0,3000,1,0,1,202307,0,5,3000
202307,3,31,314610,"F",4299599,1,782410,101,7,33,44,3,1,0,4,97,0,0,0,2357.02,1,0,1,202307,0,5,2357.02
202307,3,31,314610,"F",4299599,-1,514320,101,7,40,44,6,3,0,4,43,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"F",4292802,-1,715545,101,7,41,44,6,1,0,4,31,0,0,0,2127.51,1,0,1,202307,0,5,2127.51
202307,3,31,314610,"G",4520001,-1,914405,101,7,22,44,6,1,0,1,40,0,0,0,1460.14,1,0,1,202307,0,5,1460.14
202307,3,31,314610,"F",4292802,-1,724410,101,7,49,44,6,1,0,4,31,0,0,0,2373.75,1,0,1,202307,0,5,2373.75
202307,3,31,314610,"H",4930201,1,782510,101,7,25,44,6,1,0,1,97,0,0,0,2398.71,6,0,1,202307,0,5,2398.71
202307,3,31,314610,"F",4211101,1,717020,101,7,44,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"M",7112000,1,715110,101,7,28,48,3,1,0,1,97,0,0,0,2169.2,2,0,1,202307,0,5,2169.2
202307,3,31,314610,"F",4221902,1,715210,101,3,45,44,6,1,0,1,97,0,0,0,1511.4,7,0,1,202307,0,1,6.87
202307,3,31,314610,"F",4299599,1,717020,101,6,22,44,2,1,0,4,97,0,0,0,1450,1,0,1,202307,0,5,1450
202307,3,31,314610,"Q",8630504,1,422110,101,7,25,39,1,3,0,1,97,0,0,0,1555,2,0,1,202307,0,5,1555
