"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202303,3,31,314610,"F",4211101,1,717020,101,6,21,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202303,0,5,1381.6
202303,3,31,314610,"H",4930202,1,782510,101,7,37,44,3,1,0,1,97,0,0,0,2365.83,2,0,1,202303,0,5,2365.83
202303,3,31,314610,"F",4120400,-1,514325,101,4,40,44,6,1,0,4,31,0,0,0,1897.1,1,0,1,202303,0,5,1897.1
202303,3,31,314610,"B",899199,-1,514320,101,7,19,44,6,1,0,1,40,0,0,0,1487,5,0,1,202303,0,5,1487
202303,3,31,314610,"G",4724500,-1,521110,101,7,29,30,1,1,0,1,40,0,0,0,898.67,2,0,1,202303,0,5,898.67
202303,3,31,314610,"A",210108,1,782510,101,6,28,48,3,1,0,1,97,0,0,0,2300,6,0,1,202303,0,5,2300
202303,3,31,314610,"F",4211101,1,715125,101,7,31,44,3,1,0,4,97,0,0,0,1960,1,0,1,202303,0,5,1960
202303,3,31,314610,"F",4211101,-1,782410,101,7,52,44,6,1,0,1,40,0,0,0,2202.76,7,0,1,202303,0,5,2202.76
202303,3,31,314610,"Q",8640202,-1,131210,101,7,26,44,3,3,0,1,31,0,0,0,4400,4,0,1,202303,0,5,4400
202303,3,31,314610,"F",4211101,1,782510,101,5,39,44,3,1,0,1,97,0,0,0,2764.49,7,0,1,202303,0,5,2764.49
202303,3,31,314610,"I",5611201,1,422105,101,7,26,44,6,3,0,1,97,0,0,0,1338,4,0,1,202303,0,5,1338
202303,3,31,314610,"G",4731800,-1,782510,101,7,35,44,6,1,0,1,31,0,0,0,1966.69,4,0,1,202303,0,5,1966.69
202303,3,31,314610,"G",4711302,1,421125,101,6,18,44,3,3,0,1,97,0,0,0,1426.73,7,0,1,202303,0,5,1426.73
202303,3,31,314610,"M",7112000,1,715210,101,7,53,44,1,1,0,1,97,0,0,0,2169.2,5,0,1,202303,0,5,2169.2
202303,3,31,314610,"G",4723700,-1,519105,101,4,44,44,3,1,0,1,40,0,0,0,2000,2,0,1,202303,0,5,2000
202303,3,31,314610,"F",4391600,1,715525,101,4,49,44,6,1,0,4,97,0,0,0,1890.5,7,0,1,202303,0,5,1890.5
202303,3,31,314610,"F",4120400,1,717020,101,5,24,44,3,1,0,1,97,0,0,0,1381.6,5,0,1,202303,0,5,1381.6
202303,3,31,314610,"Q",8610102,-1,223605,101,9,27,44,6,1,0,1,40,0,0,0,3735.64,8,0,1,202303,0,5,3735.64
202303,3,31,314610,"F",4211101,-1,514325,101,7,53,44,3,1,0,4,31,0,0,0,1415.33,5,0,1,202303,0,5,1415.33
202303,3,31,314610,"F",4330499,-1,717020,101,5,19,44,3,1,0,1,31,0,0,0,1400,5,0,1,202303,0,5,1400
