"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202306,3,31,314610,"B",710301,1,214705,101,9,40,40,1,1,0,1,97,0,0,0,17000,9,0,1,202306,0,5,17000
202306,3,31,314610,"F",4391600,1,715210,101,6,34,44,6,1,0,4,97,0,0,0,1890.5,7,0,1,202306,0,5,1890.5
202306,3,31,314610,"F",4211101,1,715505,101,2,35,44,3,1,0,4,97,0,0,0,2267,1,0,1,202306,0,5,2267
202306,3,31,314610,"I",5510801,1,513205,101,4,51,44,6,3,0,1,97,0,0,0,1907.84,4,0,1,202306,0,5,1907.84
202306,3,31,314610,"B",710301,1,715125,101,9,28,40,3,3,0,1,97,0,0,0,1960,10,0,1,202306,0,5,1960
202306,3,31,314610,"F",4211101,1,715210,101,2,28,44,3,1,0,4,97,0,0,0,2023.5,1,0,1,202306,0,5,2023.5
202306,3,31,314610,"F",4213800,-1,782510,101,7,37,44,3,1,0,1,31,0,0,0,2458.66,9,0,1,202306,0,5,2458.66
202306,3,31,314610,"P",8599699,1,411005,103,7,18,20,1,1,0,1,97,0,0,0,619.99,6,1,1,202306,0,5,619.99
202306,3,31,314610,"I",5620101,1,514320,101,7,40,44,3,3,0,1,97,0,0,0,1351,5,0,1,202306,0,5,1351
202306,3,31,314610,"G",4781400,1,521140,101,7,31,44,3,3,0,1,97,0,0,0,1320,2,0,1,202306,0,5,1320
202306,3,31,314610,"S",9430800,1,517420,101,7,31,44,6,1,0,1,97,0,0,0,2343.44,5,0,1,202306,0,5,2343.44
202306,3,31,314610,"G",4781400,1,521110,101,7,24,44,2,3,0,1,97,0,0,0,1320,3,0,1,202306,0,5,1320
202306,3,31,314610,"I",5611201,-1,141510,101,7,32,44.57,1,1,0,1,31,0,0,0,1500,2,0,1,202306,0,5,1500
202306,3,31,314610,"I",5510801,1,422105,101,7,26,44,2,3,0,1,97,0,0,0,1338,3,0,1,202306,0,5,1338
202306,3,31,314610,"F",4211101,1,782510,101,7,26,44,3,1,0,4,97,0,0,0,2270.75,1,0,1,202306,0,5,2270.75
202306,3,31,314610,"F",4299599,1,717020,101,7,21,44,6,1,0,4,97,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"C",3319800,1,711130,101,6,27,44,2,1,0,1,97,0,0,0,1419,7,0,1,202306,0,1,6.45
202306,3,31,314610,"I",5620101,1,782305,101,4,23,36,1,1,0,1,97,0,0,0,2404.47,6,0,1,202306,0,5,2404.47
202306,3,31,314610,"F",4399103,-1,517420,101,4,34,44,3,1,0,4,31,0,0,0,1980,1,0,1,202306,0,5,1980
202306,3,31,314610,"P",8593700,-1,234616,101,9,31,1,6,1,0,1,31,0,0,1,127.1,3,0,1,202306,0,1,25.42
202306,3,31,314610,"G",4711302,1,411005,103,6,16,20,2,3,0,1,97,0,0,0,620.07,7,1,1,202306,0,5,620.07
202306,3,31,314610,"F",4120400,-1,715545,101,4,26,44,6,1,0,4,31,0,0,0,1786.46,1,0,1,202306,0,5,1786.46
